id,name,image,url,total_time,ingredients_text
650,Peanut Butter Cookie Dough Energy Balls,https://cdn.pickuplimes.com/cache/56/46/5646ecd367e1fb868261336da70434ab.jpg,https://www.pickuplimes.com/recipe/peanut-butter-cookie-dough-energy-balls-650,PT10M,"1 cup puffed rice
1 cup peanut butter
&#189; cup unsweetened toasted shredded coconut
2 Tbsp maple syrup
&#189; tsp pure vanilla extract
&#188; tsp salt
&#188; cup mini dark chocolate chips"
649,Lemon Yogurt Parfait,https://cdn.pickuplimes.com/cache/e2/4e/e24e1c011914391e1980a1cf6cba098a.jpg,https://www.pickuplimes.com/recipe/lemon-yogurt-parfait-649,PT04M,"&#188; cup unsweetened soy Greek-style yogurt
1 Tbsp cashew butter
&#189; tsp maple syrup
&#188; tsp lemon zest
&#8539; tsp pure vanilla extract
1 digestive cookie
&#188; cup fresh strawberries"
652,Super Seed Nut Butter,https://cdn.pickuplimes.com/cache/c4/bc/c4bcd429e743ebf6629fe41ee2065b7b.jpg,https://www.pickuplimes.com/recipe/superseed-nut-butter-652,PT05M,"1&#189; cup peanut butter
2 Tbsp roasted pumpkin seeds
2 Tbsp roasted sunflower seeds
1 Tbsp whole chia seeds
1 Tbsp hemp seeds
1 Tbsp toasted sesame seeds
1 Tbsp ground flaxseeds"
654,Super Seed Stuffed Dates,https://cdn.pickuplimes.com/cache/22/8a/228a795762da6b2d5109456b94b404a7.jpg,https://www.pickuplimes.com/recipe/superseed-stuffed-dates-654,PT12M,"15 Medjool date
2 Tbsp peanut butter
 raw pumpkin seeds
 raw sunflower seeds
&#189; tsp whole chia seeds
&#189; tsp toasted sesame seeds
&#189; tsp hemp seeds"
600,Vegan Sweetened Condensed Milk,https://cdn.pickuplimes.com/cache/8b/9e/8b9e752781b359dc6161bbe1f39ca241.jpg,https://www.pickuplimes.com/recipe/vegan-sweetened-condensed-milk-600,PT50M,"1&#189; cup canned full-fat coconut milk
&#189; cup granulated sugar"
655,Sweetened Condensed Milk Iced Coffee,https://cdn.pickuplimes.com/cache/9d/cb/9dcb1ab14425163894f4ae8958b1ddb4.jpg,https://www.pickuplimes.com/recipe/sweetened-condensed-milk-iced-coffee-655,PT05M,"&#8531; cup brewed espresso
&#188; cup sweetened condensed coconut milk
2 cup ice cube
1 cup unsweetened oat milk"
476,Coconut Vanilla Iced Coffee with Coffee Whip,https://cdn.pickuplimes.com/cache/dd/45/dd453693ccc65257821360cf5b4f623a.jpg,https://www.pickuplimes.com/recipe/coconut-vanilla-iced-coffee-with-coffee-whip-476,PT05H10M,"1 cup strong pour-over coffee
3 cup unsweetened coconut milk beverage
 pure vanilla extract
&#188; cup hot water
&#188; cup granulated sugar
 espresso powder"
470,Cold Brew Coffee with Vanilla Cream,https://cdn.pickuplimes.com/cache/46/25/4625e36fcebd1fae320159a7061ebafd.jpg,https://www.pickuplimes.com/recipe/cold-brew-coffee-with-vanilla-cream-470,PT12H07M,"1 cup whole coffee beans
3 cup water
1 cup vegan whipping cream
&#189; cup unsweetened soy milk
1 Tbsp pure vanilla extract
1 Tbsp agave syrup
1&#189; cup cold water
1&#188; cup ice cube"
558,Cereal Crunch Frozen Yogurt Breakfast Bars,https://cdn.pickuplimes.com/cache/2d/94/2d943bc40ba6b5790a302faf47690467.jpg,https://www.pickuplimes.com/recipe/cereal-crunch-frozen-yogurt-breakfast-bars-558,PT03H11M,"1 cup peanut butter
&#189; cup Medjool date
&#189; cup unsweetened soy milk
2 Tbsp ground flaxseeds
1 cup puffed rice
1&#189; cup bran flakes with red berries
&#189; cup dried cranberries
1 cup unsweetened soy yogurt
3 Tbsp freeze-dried strawberries
 lemon zest"
576,Double Chocolate Granola,https://cdn.pickuplimes.com/cache/eb/14/eb144710e5e9a327562b9a17218463e6.jpg,https://www.pickuplimes.com/recipe/double-chocolate-granola-576,PT31M,"2 cup rolled oats
&#189; cup raw pumpkin seeds
&#189; cup raw sunflower seeds
&#189; cup raw walnuts
&#189; cup raw pecans
&#8531; cup Dutch-processed cocoa powder
&#188; cup unsweetened shredded coconut
2 Tbsp whole chia seeds
&#189; tsp salt
&#189; cup maple syrup
&#188; cup refined coconut oil
 pure vanilla extract
1.764 oz dairy-free dark chocolate"
590,Baked Tortilla Chips,https://cdn.pickuplimes.com/cache/04/c2/04c2d5d4e891bdc9d2709743d9d127c2.jpg,https://www.pickuplimes.com/recipe/baked-tortilla-chips-590,PT13M,"4 large soft tortilla
1&#189; Tbsp vegetable oil
&#189; tsp salt
&#188; tsp paprika powder
&#8539; tsp ground black pepper"
582,Chipotle Refried Beans,https://cdn.pickuplimes.com/cache/6d/80/6d80a1fd84b1d19e3865f9327a095849.jpg,https://www.pickuplimes.com/recipe/chipotle-refried-beans-582,PT28M,"2 Tbsp vegetable oil
1 medium onion
3 garlic clove
 ground cumin
 paprika powder
1 vegetable bouillon cube
&#189; tsp cayenne pepper
1 pinch ground black pepper
3 cup cooked pinto beans
1&#189; cup water
1 Tbsp chipotle adobo sauce
&#189; lime"
412,Homemade Simple Salsa,https://cdn.pickuplimes.com/cache/de/bf/debf91cd683e5685053b9b9ab5d7013d.jpg,https://www.pickuplimes.com/recipe/homemade-simple-salsa-412,PT07M,"4 large tomato
2 garlic clove
&#189; small red onion
&#189; lime
&#188; cup fresh cilantro
&#188; tsp salt
&#188; tsp dried oregano
&#188; tsp ground cumin
&#8539; tsp cayenne pepper
1 pinch ground black pepper"
330,Make-Ahead Freezer Burritos,https://cdn.pickuplimes.com/cache/39/a3/39a3ab409e5e3abd90b687f33be11500.jpg,https://www.pickuplimes.com/recipe/make-ahead-freezer-burritos-330,PT30M,"1&#189; cup veggie ground
2 Tbsp Mexican seasoning
6 large soft tortilla
2&#8531; cup refried beans
2 red bell pepper
2 stalk green onion
1&#188; cup canned corn
&#189; cup fresh cilantro
&#189; cup black olives
&#189; cup pickled jalapeños"
489,Vegan Caesar Salad,https://cdn.pickuplimes.com/cache/42/3f/423ff19e64ee9c53e5b2117386eb5a55.jpg,https://www.pickuplimes.com/recipe/vegan-caesar-salad-489,PT28M,"&#189; cup raw cashews
&#8531; cup water
3&#189; Tbsp nutritional yeast flakes
1 lemon
3 garlic clove
1 Tbsp extra-virgin olive oil
1 Tbsp apple cider vinegar
 capers
 dijon mustard
 sodium-reduced soy sauce
&#8539; tsp ground black pepper
&#188; cup raw cashews
1 Tbsp nutritional yeast flakes
&#8539; tsp salt
&#8539; tsp garlic powder
4 mini romaine lettuce head
2 Tbsp olive oil
&#189; cup croutons"
495,"Spinach, Blueberry & ""Feta"" Salad",https://cdn.pickuplimes.com/cache/3b/d3/3bd3095faca95dd288954c5382398f15.jpg,https://www.pickuplimes.com/recipe/spinach-blueberry-feta-salad-495,PT03H10M,"5.644 oz firm tofu
&#188; cup refined coconut oil
1 Tbsp apple cider vinegar
 nutritional yeast flakes
&#189; tsp salt
&#189; tsp onion powder
&#8539; tsp dried dill
&#188; cup vegan mayonnaise
2 Tbsp agave syrup
2 Tbsp apple cider vinegar
1 Tbsp vegetable oil
1 Tbsp poppy seeds
&#189; tsp dijon mustard
&#188; tsp onion powder
&#188; tsp salt
6 cup fresh spinach
1 cup fresh blueberries
1 medium shallot
&#189; cup roasted walnuts"
491,Incredible Vegan Feta,https://cdn.pickuplimes.com/cache/5c/dc/5cdc3d0d7a82339f4ed6942eeb869571.jpg,https://www.pickuplimes.com/recipe/incredible-vegan-feta-491,PT06H05M,"11.464 oz firm tofu
&#189; cup refined coconut oil
2 Tbsp apple cider vinegar
 nutritional yeast flakes
 onion powder
 salt
&#188; tsp dried dill"
542,Warm Pearl Couscous Salad,https://cdn.pickuplimes.com/cache/17/d5/17d5bb50e7192d0c8f8d3c6950534873.jpg,https://www.pickuplimes.com/recipe/warm-pearl-couscous-salad-542,PT25M,"1 cup dry pearl couscous
 olive oil
2 cup cooked chickpeas
2 cup cherry tomatoes
&#189; tsp salt
&#188; tsp ground black pepper
&#189; cucumber
&#188; cup black olives
3 Tbsp fresh mint leaves
2 Tbsp fresh basil
2 Tbsp fresh parsley
&#188; cup roasted unsalted almonds
3 Tbsp extra-virgin olive oil
3 Tbsp red wine vinegar
&#189; lemon
&#188; tsp paprika powder"
318,Cardamom Avocado & Blueberry Smoothie,https://cdn.pickuplimes.com/cache/33/0c/330ce793c3cd55a78532a24494b114fc.jpg,https://www.pickuplimes.com/recipe/cardamom-avocado-blueberry-smoothie-318,PT05M,"&#189; avocado
1 frozen banana
1 cup unsweetened oat milk
&#189; cup unsweetened soy yogurt
1 cup frozen blueberries
&#189; cup frozen pineapple chunks
2 cardamom pod
&#189; tsp pure vanilla extract
&#8539; tsp ground cinnamon"
498,Salted Caramel Smoothie Bowl,https://cdn.pickuplimes.com/cache/a1/68/a168f03c65ae9c8ac322b36ff3d68674.jpg,https://www.pickuplimes.com/recipe/salted-caramel-smoothie-bowl-498,PT05M,"2 frozen banana
3 Medjool date
1 cup unsweetened cashew milk
3 Tbsp tahini
2 Tbsp ground flaxseeds
 pure vanilla extract
 ground cinnamon
&#8539; tsp salt"
490,The Extraordinary Green Smoothie Bowl,https://cdn.pickuplimes.com/cache/97/79/9779d0d699dd9dc741aed4c88d2077dc.jpg,https://www.pickuplimes.com/recipe/the-extraordinary-green-smoothie-bowl-490,PT07M,"2 cup fresh spinach
1 cup frozen pineapple chunks
&#190; cup unsweetened soy milk
&#189; cup frozen cucumber slices
&#189; avocado
2 Tbsp almond butter
1 Tbsp maple syrup
1 Tbsp pure vanilla extract"
493,Raspberry Lemonade Smoothie Bowl,https://cdn.pickuplimes.com/cache/1d/aa/1daa9e66a214c420c080e89ddf46d1f9.jpg,https://www.pickuplimes.com/recipe/raspberry-lemonade-smoothie-bowl-493,PT05M,"1&#189; cup frozen raspberries
1 frozen banana
1 lemon
&#189; cup unsweetened soy yogurt
&#189; cup roasted unsalted cashews
&#188; cup unsweetened soy milk
1 Tbsp agave syrup"
497,Sweet & Spicy Golden Smoothie Bowl,https://cdn.pickuplimes.com/cache/6a/45/6a45255b0eae07304f6f6c7d27b25e75.jpg,https://www.pickuplimes.com/recipe/sweet-spicy-golden-smoothie-bowl-497,PT05M,"2 cup frozen pineapple chunks
1 frozen banana
1 cup unsweetened soy yogurt
1 Tbsp ground flaxseeds
&#189; Tbsp fresh ginger
&#189; tsp ground turmeric
&#188; tsp cayenne pepper
1 pinch ground black pepper"
479,Double Chocolate Mug Cake,https://cdn.pickuplimes.com/cache/b7/4f/b74f9984483fedca97c48e344189f357.jpg,https://www.pickuplimes.com/recipe/double-chocolate-mug-cake-479,PT07M,"2 Tbsp all-purpose flour
2 Tbsp Dutch-processed cocoa powder
2 Tbsp granulated sugar
&#188; tsp baking powder
1 pinch salt
3 Tbsp unsweetened soy milk
1 Tbsp vegetable oil
&#188; tsp pure vanilla extract
0.705 oz dairy-free dark chocolate"
480,Blueberry Mug Cake,https://cdn.pickuplimes.com/cache/fc/ae/fcaec5f24ca5bc8c87bf6f4299cbae53.jpg,https://www.pickuplimes.com/recipe/vegan-blueberry-mug-cake-480,PT07M,"3 Tbsp all-purpose flour
1&#189; Tbsp granulated sugar
&#188; tsp baking powder
&#8539; tsp ground cinnamon
1 pinch salt
3 Tbsp unsweetened soy milk
1 Tbsp vegetable oil
&#188; tsp pure vanilla extract
3 Tbsp fresh blueberries"
474,Banana Bread in a Mug,https://cdn.pickuplimes.com/cache/6c/ae/6caee3529fa9f5b4611e1b856554330e.jpg,https://www.pickuplimes.com/recipe/banana-bread-in-a-mug-474,PT07M,"&#189; ripe banana
1 Tbsp unsweetened soy milk
1 Tbsp vegetable oil
 pure vanilla extract
1 pinch salt
3 Tbsp all-purpose flour
1 Tbsp ground flaxseeds
1 Tbsp granulated sugar
0.353 oz dairy-free dark chocolate
&#188; tsp baking powder"
483,Peanut Butter & Jelly Mug Cake,https://cdn.pickuplimes.com/cache/1a/56/1a567e02ff9aa0e29f1b5b89fbcff421.jpg,https://www.pickuplimes.com/recipe/peanut-butter-jelly-mug-cake-483,PT07M,"2 Tbsp all-purpose flour
&#188; tsp baking powder
1 pinch salt
2 Tbsp peanut butter
1&#189; Tbsp unsweetened soy milk
1 Tbsp maple syrup
&#189; tsp pure vanilla extract
2 Tbsp berry chia jam"
475,Vanilla Birthday Mug Cake,https://cdn.pickuplimes.com/cache/80/ba/80ba631dba4e640aa4fa8409ca6c2b2c.jpg,https://www.pickuplimes.com/recipe/vanilla-birthday-mug-cake-475,PT07M,"3 Tbsp all-purpose flour
1&#189; Tbsp granulated sugar
 rainbow sprinkles
&#188; tsp baking powder
1 pinch salt
2 Tbsp unsweetened soy milk
 vegetable oil
&#189; tsp pure vanilla extract"
468,Strawberry Cheesecake Overnight Oats,https://cdn.pickuplimes.com/cache/15/fd/15fdc587a0757d4a19aa49133b91c275.jpg,https://www.pickuplimes.com/recipe/strawberry-cheesecake-overnight-oats-468,PT06H10M,"&#8531; cup frozen strawberries
&#189; cup rolled oats
&#189; cup unsweetened soy milk
2 Tbsp cashew butter
1 lemon
1 Tbsp maple syrup
1 Tbsp ground flaxseeds
&#189; tsp pure vanilla extract
&#8531; cup unsweetened coconut yogurt"
467,Blueberry Muffin Overnight Oats,https://cdn.pickuplimes.com/cache/fd/82/fd829a07f575b7ad0d7f4b3979ecb049.jpg,https://www.pickuplimes.com/recipe/blueberry-muffin-overnight-oats-467,PT06H10M,"&#190; cup frozen blueberries
&#189; cup unsweetened soy milk
&#189; cup rolled oats
2 Tbsp cashew butter
1 Tbsp maple syrup
1 Tbsp ground flaxseeds
1 Tbsp roasted unsalted pecans
&#188; tsp ground cinnamon
&#8531; cup unsweetened soy yogurt"
469,Chocolate Chip Cookie Dough Overnight Oats,https://cdn.pickuplimes.com/cache/c3/dd/c3dde2a2a2b45b23a80684a0ec0ddf06.jpg,https://www.pickuplimes.com/recipe/chocolate-chip-cookie-dough-overnight-oats-469,PT06H07M,"&#189; cup unsweetened soy milk
&#189; cup rolled oats
2 Tbsp cashew butter
1 Tbsp maple syrup
1 Tbsp whole chia seeds
1 Tbsp mini dark chocolate chips
 pure vanilla extract
&#188; cup fresh raspberries
2&#189; Tbsp rolled oats
1 Tbsp cashew butter
1 Tbsp mini dark chocolate chips
&#189; Tbsp maple syrup"
466,Apple Pie Overnight Oats,https://cdn.pickuplimes.com/cache/d3/47/d347771bec1de7882b482f1b99d50b01.jpg,https://www.pickuplimes.com/recipe/apple-pie-overnight-oats-466,PT06H13M,"1 apple
1 Tbsp water
1 Tbsp maple syrup
&#189; tsp ground cinnamon
&#189; cup unsweetened soy milk
&#189; cup rolled oats
2 Tbsp almond butter
1 Tbsp raisins
1 Tbsp whole chia seeds
1 Tbsp roasted walnuts
&#189; tsp ground cinnamon
&#189; tsp pure vanilla extract
&#8531; cup unsweetened coconut yogurt"
465,Cashew Butter,https://cdn.pickuplimes.com/cache/f7/bf/f7bfc2c2b3700b05ac3e286903d7e025.jpg,https://www.pickuplimes.com/recipe/cashew-butter-465,PT18M,3 cup raw cashews
464,Black Forest Overnight Oats,https://cdn.pickuplimes.com/cache/b5/db/b5db68840a6490c653b7915da693b841.jpg,https://www.pickuplimes.com/recipe/black-forest-overnight-oats-464,PT06H07M,"&#189; cup rolled oats
&#189; cup unsweetened soy milk
1 Tbsp ground flaxseeds
2 Tbsp almond butter
1 Tbsp Dutch-processed cocoa powder
&#188; tsp almond extract
&#188; cup cherry pie filling
&#8531; cup unsweetened coconut yogurt"
385,Chocolate Coconut Nut Butter Balls,https://cdn.pickuplimes.com/cache/fa/85/fa859c3de098abd462e9b3ba578f6d0c.jpg,https://www.pickuplimes.com/recipe/chocolate-coconut-peanut-butter-balls-385,PT20M,"1 cup peanut butter
3 Medjool date
 pure vanilla extract
&#188; tsp salt
1&#188; cup unsweetened shredded coconut
5.291 oz dairy-free dark chocolate"
316,Savoury Sun-Dried Tomato & Olive Muffins,https://cdn.pickuplimes.com/cache/80/6d/806d194fe5cc21dfb587cee886f0b1d8.jpg,https://www.pickuplimes.com/recipe/savoury-sun-dried-tomato-olive-muffins-316,PT45M," olive oil
1 large onion
4 garlic clove
 dried basil
 dried oregano
 dried parsley
 dried thyme
&#190; cup sun-dried tomatoes in oil
&#8532; cup green olives
1&#8531; cup all-purpose flour
1&#8531; cup chickpea flour
 baking powder
&#189; tsp salt
1 cup cold water
&#189; cup olive oil
1&#189; tsp apple cider vinegar"
456,Crunchy Sesame Snaps,https://cdn.pickuplimes.com/cache/79/02/7902688edfc985082e191f7f0faa9fa1.jpg,https://www.pickuplimes.com/recipe/crunchy-sesame-snaps-456,PT27M,"&#189; cup raw sesame seeds
&#188; cup raw pumpkin seeds
2 Tbsp maple syrup
1&#189; Tbsp coconut sugar
&#189; Tbsp refined coconut oil"
459,Vanilla Caramel Cake,https://cdn.pickuplimes.com/cache/1c/94/1c94d7385806d317a5e7557f0cf36186.jpg,https://www.pickuplimes.com/recipe/vanilla-caramel-cake-459,PT01H15M,"&#8531; cup unsalted margarine
&#8531; cup light brown sugar
&#8531; cup coconut cream
2 Tbsp maple syrup
&#188; tsp salt
&#188; tsp pure vanilla extract
2 cup unsweetened soy milk
1&#189; Tbsp apple cider vinegar
&#8532; cup refined coconut oil
1&#189; Tbsp pure vanilla extract
3 cup all-purpose flour
1&#189; cup granulated sugar
1 Tbsp baking powder
 baking soda
&#189; tsp salt
7.901 oz unsalted vegan butter
2 cup powdered sugar
 pure vanilla extract"
442,Balsamic Dijon Dressing,https://cdn.pickuplimes.com/cache/c5/9d/c59de38a5cc949d9d9b1919067d2ba3f.jpg,https://www.pickuplimes.com/recipe/balsamic-dijon-dressing-442,PT05M,"&#8531; cup balsamic vinegar
&#188; cup extra-virgin olive oil
2 Tbsp dijon mustard
2 garlic clove
1 Tbsp agave syrup
 onion powder
&#8539; tsp ground black pepper"
404,Raspberry Rose Chocolate Bark,https://cdn.pickuplimes.com/cache/bd/bf/bdbf39581c1e9fcf0624090f50a02c5d.jpg,https://www.pickuplimes.com/recipe/raspberry-rose-chocolate-bark-404,PT01H20M,"3 Tbsp roasted unsalted pistachios
&#188; cup freeze-dried raspberries
2 Tbsp unsweetened toasted coconut flakes
2 Tbsp candied pineapple pieces
1 Tbsp dried red rose petals
 hemp seeds
14.109 oz dairy-free dark chocolate"
377,Coconut Thai Green Curry Noodle Soup,https://cdn.pickuplimes.com/cache/7f/b2/7fb2edee1636dc2d649af6272f2e4f98.jpg,https://www.pickuplimes.com/recipe/coconut-thai-green-curry-noodle-soup-377,PT30M," vegetable oil
13.228 oz firm tofu
&#188; tsp salt
1&#8532; cup canned full-fat coconut milk
1 vegetable bouillon cube
2 cup cold water
1 cup fresh spinach
&#8531; cup fresh basil
6.349 oz dry brown rice noodles
 vegetable oil
4 garlic clove
1 medium shallot
3 Tbsp Thai green curry paste
1 stalk of lemongrass
3 dried kaffir lime leaf
 freshly grated ginger
1 bell pepper
1&#189; cup fresh snow peas
&#189; lime"
376,Vegan Thai Green Curry Paste,https://cdn.pickuplimes.com/cache/99/44/99442702c52cacfe228a01c219ba3762.jpg,https://www.pickuplimes.com/recipe/vegan-thai-green-curry-paste-376,PT25M,"1 Tbsp whole coriander seeds
 whole cumin seeds
 whole white peppercorns
&#188; cup fresh cilantro
4 green chili pepper
5 garlic clove
3 stalk of lemongrass
2 medium shallot
1 lime
2 Tbsp fresh galangal
2 Tbsp sodium-reduced soy sauce
 ground turmeric
&#189; tsp salt"
375,One-Pot Golden Red Lentil and Mushroom Curry Soup,https://cdn.pickuplimes.com/cache/0f/18/0f18752f80d1125d6bd26a87b85747d8.jpg,https://www.pickuplimes.com/recipe/one-pot-golden-red-lentil-and-mushroom-curry-soup-375,PT40M,"1 Tbsp vegetable oil
&#189; Tbsp whole brown mustard seeds
&#189; Tbsp whole cumin seeds
2 medium yellow onion
4 garlic clove
&#189; Tbsp freshly grated ginger
 chili flakes
7.76 oz cremini mushroom
&#189; tsp salt
&#189; Tbsp ground coriander
 ground turmeric
&#8539; tsp ground black pepper
1&#189; cup dry red lentils
1&#189; vegetable bouillon cube
6 cup water
3 medium tomato
&#189; Tbsp dried fenugreek leaves
2 vegan naan
1 cup unsweetened soy yogurt
1 garlic clove
&#188; tsp salt"
374,Aloo Matar,https://cdn.pickuplimes.com/cache/d6/27/d62792f1c48cbdcd556f317b094e2a42.jpg,https://www.pickuplimes.com/recipe/aloo-matar-374,PT55M," vegetable oil
 whole coriander seeds
&#189; tsp whole cumin seeds
1 large onion
4 garlic clove
 freshly grated ginger
 salt
 garam masala
&#189; tsp ground turmeric
&#189; tsp cayenne pepper
&#188; tsp ground black pepper
3 medium potato
1&#189; cup canned diced tomatoes
1 cup boiling water
&#189; vegetable bouillon cube
1 cup frozen green peas
&#189; cup coconut cream
2 vegan naan"
314,Grilled Red Pepper Pesto Pasta,https://cdn.pickuplimes.com/cache/1f/42/1f42cab7896b8822a8372041cface7fd.jpg,https://www.pickuplimes.com/recipe/grilled-red-pepper-pesto-pasta-314,PT50M,"&#189; Tbsp olive oil
2 red bell pepper
1 orange bell pepper
&#188; tsp salt
&#8539; tsp ground black pepper
&#189; Tbsp olive oil
4 garlic clove
1 zucchini
14.109 oz dry spaghetti noodles
&#188; cup sun-dried tomatoes in oil
&#188; cup roasted walnuts
1&#189; cup frozen green peas"
313,Creamy Hummus Pasta Bake,https://cdn.pickuplimes.com/cache/34/bc/34bc43aa97e96ca55557c4c438834067.jpg,https://www.pickuplimes.com/recipe/creamy-hummus-pasta-bake-313,PT45M,"&#189; medium broccoli
14.109 oz dry shell pasta
1&#189; cup cherry tomatoes
1&#8532; cup canned full-fat coconut milk
&#190; cup 1 Tbsp hummus
&#189; cup raw cashews
2 Tbsp nutritional yeast flakes
&#188; tsp garlic powder
&#8539; tsp salt"
312,Creamy Butternut Squash & Sage Pasta,https://cdn.pickuplimes.com/cache/72/1a/721a6360503ef4ef41b9ba3deabd8009.jpg,https://www.pickuplimes.com/recipe/creamy-butternut-squash-sage-pasta-312,PT50M,"&#189; butternut squash
1 Tbsp olive oil
&#8539; tsp salt
1 pinch ground black pepper
1 head garlic
14.109 oz dry rigatoni
1 Tbsp olive oil
&#189; cup sage leaves
1 cup soy cooking cream
&#189; lemon
1 cup arugula"
311,Green Spinach Coconut Curry,https://cdn.pickuplimes.com/cache/ac/96/ac966d3764335a3ed735eff270c9e028.jpg,https://www.pickuplimes.com/recipe/green-spinach-coconut-curry-311,PT01H05M,"6 cup boiling water
&#189; cup dry chana dal
&#189; cup dry mung beans
1 cup uncooked white rice
1 Tbsp vegetable oil
2 medium onion
4 garlic clove
 fresh ginger
1 red hot chili pepper
1 Tbsp tomato paste
 ground cumin
 ground coriander
 garam masala
&#189; tsp ground turmeric
&#189; tsp salt
1 medium tomato
4 cup fresh spinach
1&#8532; cup canned full-fat coconut milk
4 cup fresh spinach
&#189; lemon"
